Unnamed: 0,created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,Biden initially,Trump initially,Toxicity_not_neutral,Fact_assessment_not_neutral,Toxicity,Fact assessment
97,2020-09-04T13:01:00Z,Illinois,@BDemocratsfor @ziggystardad @KWilliamsAuthor @Emma34770971 @korij1962 @GhostUnit7 @Keith4Change @Orcinus27580858 @zaharias19 @TrumpSugar @PhilDiagnosis @misshellca @Queencrayola10 @RebootedAndrea @Mouse1Noisy @Ana_Ssassin19 @akvawe66 @_Cereal_kiIIer_ @DigiVorr @PlayerSweat @Hildolfr3 @HurrNot @calijeff1 @EMMYreincarnate @Lo_Gannicus @LarryIAm2020 @weronlyhumn @PCLoserCrusher @LadyOfTheOcean1 @Flattielover @Vickie627 @Shannon21043336 @SpaceForceMMXIX @GOPkleptocrat @bethakafrank @alshadowdancer @JenCages @MrCrayon15 @mi_sfrom @maqart55 @RedStateYankee @lands_michelle @cofffeedreams @aca8of @OwlFoxVT @downrangechaos @AbidesChrist @BrokeRoca @BJacksonLTH @windsongl121 Clinton signed NAFTA after presidential candidate. Single handedly destroyed the middle class. Oopsy,Twitter for Android,83,en,1,0,False,1612,1385,16,2354,1959,1,0,3,'False',6,'false'
98,2020-09-20T13:46:02Z,South Carolina,@realDonaldTrump SAVE YOUR LIVES VOTE presidential candidate!!!!!!!!,Twitter for iPhone,34,en,1,0,False,278,500,4,3014,19705,1,0,8,'true',3,'no verdict'
99,2020-08-13T23:57:54Z,Minnesota,"Watch ""presidential candidate Plainly Admits Plan to Limit Mail-In Voting | The Daily Social Distancing Show"" on YouTube - https://t.co/Q99Ih1qF0K",TweetCaster for Android,129,en,0,0,False,675,1512,1,40057,22402,0,1,7,no verdict,3,'no verdict'
100,2020-10-24T06:31:26Z,Pennsylvania,presidential candidate https://t.co/pUl1tVoFuh,Twitter for Android,5,en,0,0,True,123,910,1,580,6963,0,1,7,no verdict,1,no verdict
101,2020-07-29T12:50:49Z,Texas,@axios @jonathanvswan I guess that call was to make sure presidential candidate could count on Putin’s continued assistance in November,Twitter for iPhone,96,en,0,0,False,38,220,1,1430,582,0,1,8,'no verdict',8,False
102,2021-01-30T14:45:27Z,Texas,@brianstelter @CNN @TIAreports I agree. Can we please just report on the presidential candidate administration and how they are going to get us out of this pandemic. New strains are here folks. That to me is more important than Greene and her conspiracy theories.,Twitter for iPhone,215,en,0,0,False,116,580,0,11333,13184,1,0,2,'true',2,'true'
103,2021-01-15T00:24:18Z,Minnesota,"After a bipartisan impeachment vote by the House, the Senate MUST vote to convict presidential candidate for inciting an insurrection. Sign today! --&gt; https://t.co/q38pKOkXtB via @PeopleFor",Twitter Web App,175,en,0,0,False,120,517,11,15609,1071,0,1,7,'true',2,'no verdict'
104,2020-11-22T12:19:28Z,Iowa,@twitersbadboy @jackallisonLOL Presenting presidential candidate's statements without commentary... smdh,Twitter for Android,63,en,11,0,False,1259,2384,4,16553,71348,0,1,8,'no verdict',3,'no verdict'
105,2021-04-29T06:11:02Z,Louisiana,"While many economists are predicting rosy real GDP growth rates for 2022, economist Loren Scott is less optimistic. He's predicting rates will be below 3%, due to the corporate tax hikes being proposed by the presidential candidate Administration.",Twitter Web App,230,en,0,0,False,1424,759,38,5430,8203,1,0,2,no verdict,1,'true'
106,2021-05-03T17:06:11Z,Virginia,"YORKTOWN, Va. (AP) — President presidential candidate and the first lady traveled Monday to coastal Virginia to promote his plans to increase spending on education and children, part of his $1.8 trillion families proposal announced last week. https://t.co/RrIhVevk8S",SocialNewsDesk,253,en,0,0,False,9304,874,302,56546,268,1,0,1,'true',1,true
107,2020-09-30T03:09:28Z,Nebraska,@fake_biden @CURTISGWIZ Fixed it. You’re welcome. https://t.co/FYbftjUNin,Twitter for iPhone,25,en,0,0,False,699,1223,9,24835,51823,0,0,3,'no verdict',2,No verdict
108,2020-09-16T02:44:25Z,Wisconsin,#JoeMustShow Joe Rogan is one of the most authentic figures in media and a debate between presidential candidate and presidential candidate on his podcast would be the best way to fairly evaluate the two and pick the best leader.,Twitter for iPhone,195,en,1,1,False,12,17,0,152,53,1,1,3,False,8,False
109,2020-09-27T05:54:18Z,Colorado,"@vanessagrigor To put a working mother down so harshly, her nomination and certain swearing in must have triggered you. How does it feel to have presidential candidate living in your head rent free?🤣😂",Twitter for iPhone,178,en,0,0,False,7335,7346,3,8820,28657,0,1,8,'no verdict',8,'false'
110,2021-03-12T16:18:34Z,Washington,"@FLOTUS So please to have presidential candidate in the White House because he brings along his wonderful and bright spouse and partner, Dr. Jill presidential candidate. Thank you Dr. presidential candidate.",Twitter Web App,152,en,0,0,False,23,90,1,1122,15012,1,0,1,'true',1,False
111,2021-02-19T03:41:10Z,South Carolina,presidential candidate’s Plan to Link Arms With Europe Against Russia and China Isn’t So Simple by Juan Carlos Gill Ramírez https://t.co/mSZeV2r74n NYT &gt; World News,IFTTT,150,en,0,1,False,1318,1978,11,4872,599,1,0,2,'no verdict',1,'no verdict'
112,2020-08-11T20:34:17Z,Oklahoma,"presidential candidate named California Sen. Kamala Harris as his running mate on Tuesday, making history by selecting the first Black woman to compete on a major party's presidential ticket. https://t.co/SDDsVXsaSC",BLOX CMS,202,en,0,0,False,1257,161,54,23223,3,1,0,1,True,1,true
113,2020-11-02T05:29:11Z,Minnesota,HOW MANY LIES HAS TRUMP TOLD BEFORE HE WRAPPED UP IN FLORIDA ?? https://t.co/IRsdQaq6bL,Twitter for Android,63,en,0,0,True,321,281,0,65882,61676,0,0,7,'no verdict',6,no verdict
114,2021-01-17T06:45:41Z,Missouri,"Radio Havane Cuba | La répétition de l’investiture de presidential candidate est reportée faute de garanties de sécurité. https://t.co/B2wAVU5dLG 
#Cuba",Twitter Web App,135,fr,4,4,False,21480,992,273,86203,10846,1,0,2,'true',1,'no verdict'
115,2021-01-22T10:30:40Z,North Carolina,South Carolina attorney to represent presidential candidate in 2nd impeachment trial https://t.co/rYA7FxpNWX https://t.co/ybvfRfLp8J,SocialFlow,98,en,9,3,False,144274,387,907,206612,5262,0,1,1,True,1,'true'
116,2020-11-15T02:09:04Z,North Carolina,"IMPACTANTE LO QUE DICE JALIFE! TODO CAMBIARÁ PARA MEX SI ASUME presidential candidate LA PRESIDENCIA DE EUA🇲🇽🇲🇽🇲🇽

https://t.co/N2bYUWaONw",Twitter Web App,121,es,0,0,False,724,1455,3,20505,10187,1,0,1,'no verdict',1,'no verdict'
117,2020-12-23T10:31:29Z,Virginia,@VVaavyy I know bro I ain’t hating on presidential candidate.,Twitter for iPhone,35,en,0,0,False,1446,517,14,74922,85893,0,1,1,No verdict,1,'no verdict'
118,2021-02-10T04:33:53Z,Washington,@KatyTurNBC Bullshit everyone watched and heard him say I will be behind you. Bussed people in. Totally planned ZIP ties . People hiding Five people died. TRUMP you caused this. It's been violence with you.,Twitter for Android,194,en,0,0,False,26,181,0,1922,5928,0,0,10,'true',10,'true'
119,2021-03-23T21:25:02Z,Georgia,"Dems have great timing.
Its like they almost knew.
Ever since presidential candidate talked about unheard of  Asian violence, we've been getting hit left and right...just to prove his point.
Its almost as if it were planned... https://t.co/xnkdKVgcqc",Twitter for Android,209,en,0,0,True,811,1336,0,22895,16267,1,0,8,False,7,False
120,2021-03-11T03:22:06Z,Wisconsin,HAPPENING TODAY: President presidential candidate will use his first prime-time address since taking office to steer the nation toward hope in the midst of the coronavirus pandemic. You can watch the speech live tonight on https://t.co/wx5Tlg2M9L https://t.co/QI3yhPrZer,SocialNewsDesk,257,en,0,0,False,15364,783,325,66977,645,1,0,2,true,1,'true'
121,2020-12-20T11:00:36Z,California,I have a very hard time believing that Republicans are strategizing to stop trump from doing a coup. I just don’t see it. Why change now? They’re into deep there’s no way they will not support him. https://t.co/xIRyflhEbC,Twitter for iPhone,197,en,0,0,True,178,529,0,18060,12610,0,0,3,'no verdict',3,'no verdict'
122,2020-07-25T09:09:25Z,Washington,"@StephenKing I'm pretty sure presidential candidate isn't trying to wreak the economy. Let see presidential candidate had a record economy before the China virus. Lowest unemployment in history. Dems are destroying lives by destroying businesses. Cities are being overrun by anarchists with approval of City leaders, pathetic.",Twitter for Android,279,en,1,0,False,3484,4750,4,23539,27794,0,1,8,False,8,'false'
123,2020-09-27T05:35:46Z,New York,@gtconway3d George someone on here I blocked is saying you and Kellyanne are gathering information to help presidential candidate. It would help if you responded,Twitter for iPhone,132,en,0,0,False,153,311,1,23334,159,0,1,3,No verdict,3,'No verdict'
124,2020-10-27T22:39:06Z,Virginia,@anthony_raia I don't think it would be *this* bad even if it was one of the other GOP candidates that lost to trump.,Twitter for Android,103,en,2,0,False,3920,621,57,228923,14750,0,0,3,'no verdict',2,no verdict
125,2020-11-20T09:40:50Z,North Carolina,@realDonaldTrump presidential candidate just concede,Twitter for iPhone,25,en,1,0,False,9,43,0,250,185,0,1,1,False,3,'no verdict'
126,2020-09-27T03:59:54Z,Alabama,"@whoischrisnew @nypost Okay, so what exactly has presidential candidate done that's Authoritarian? From the bills I've seen him pass he seems rather Libertarian as a candidate in the classical sense of being opposite of Authoritarian. Not to mention he's not a dictator.",Twitter Web App,230,en,0,0,False,8,61,0,161,570,0,1,2,'false',2,'no verdict'
127,2020-12-25T07:41:26Z,North Carolina,😂😂😂😂 joe presidential candidate finna lock  everybody up who was DOING EDD AND SBB,Twitter for iPhone,65,en,0,0,False,3123,795,15,131740,24344,1,0,7,False,6,No verdict
128,2021-03-06T00:30:11Z,Louisiana,@RepMattGaetz Agreed! Floridians didn’t send you to DC to vote for a return to the days when congressmen could carve out money for their districts by negotiation. It’s all or nothing and I’d rather nothing while we wait for presidential candidate’s return!!,Twitter for iPhone,226,en,0,0,False,17,144,0,130,2,0,1,8,No verdict,1,'true'
129,2020-07-30T18:38:24Z,Pennsylvania,"Could be, all of us presidential candidate voters/supporters are planning to get out in mass in November, come hell or high water.#PelosiMustGo https://t.co/XfDVt1Ijdz",Twitter Web App,126,en,2,0,True,12837,13006,11,65762,113209,0,1,7,No verdict,3,'no verdict'
130,2020-11-24T17:35:31Z,Nebraska,"Top story: President-elect presidential candidate eyes former Chicago Mayor Rahm Emanuel for U.S. trade representative https://t.co/N5RJnnxVYj, see more https://t.co/Bvrx193G96",The Tweeted Times,159,en,0,0,False,1088,788,32,16279,258,1,0,1,'true',2,'no verdict'
131,2020-12-09T19:50:54Z,Mississippi,"@AnotherShadowy @realDonaldTrump Man presidential candidate has issues. Dementia, can’t walk or talk. But what the hell he is not really making any decisions anyway. What you think only President a few months before they get rid of him.",Twitter for iPhone,186,en,0,0,False,97,267,3,4917,15685,1,0,8,False,8,'false'
132,2020-09-30T20:53:35Z,Texas,@LarrySabato Scared because presidential candidate's real agenda and his mental state are coming through!,Twitter Web App,75,en,0,0,False,161,671,1,16414,13478,1,0,6,'no verdict',3,'no verdict'
133,2020-10-08T16:26:16Z,South Carolina,"@kare11 Pence nailed the final question on accepting the results of the election and the peaceful transfer of power by correctly pointing out that the Democrats have destroyed this country since 2016 election. Spying on presidential candidate, lying about collusion, sham impeachment and blame for COVID.",Twitter for iPhone,279,en,3,0,False,46,537,2,949,1527,0,1,8,False,8,False
134,2021-01-10T07:59:07Z,Illinois,@RepKevinBrady presidential candidate started this shit we're dealing with it Impeach and drag his unfit ass out!,Twitter for Android,81,en,0,0,False,4146,4994,2,113099,83452,0,1,8,'true',8,'no verdict'
135,2021-01-03T08:58:29Z,Minnesota,"Umm ... It’s time and past time that the white coats took presidential candidate away; he’s plainly delusional. And the sycophants &amp; GOP around him are feeding it to dismember US democracy. What will you do about this, @Transition46 @JoeBiden @KamalaHarris @MarkWarner @timkaine @GerryConnolly? https://t.co/GEuTss4die",Twitter for iPhone,281,en,1,1,True,1610,2230,98,67690,37444,0,1,8,No verdict,8,'no verdict'
136,2020-08-14T07:08:07Z,Mississippi,@cgalloway704 @kjohnson1519 @RealCandaceO I respect your opinion Chris but why is it that presidential candidate was in the public eye for 40 years never once did I ever hear him described as racist until he ran for President. Matter of fact the same liars who now say that very thing begged him for campaign money every election.,Twitter for Android,271,en,1,0,False,278,521,9,11076,8045,0,1,7,'false',7,'false'
137,2020-08-08T01:04:52Z,Colorado,"@thomaskaine5 They all at the least condone it, which is tantamount to being racist oneself.  My trump following BIL fervently and angrily denies that he is racist, and then posts white supremacist memes on Facebook.",Twitter Web App,202,en,1,0,False,33,139,0,674,2509,0,0,8,'true',8,'true'
138,2020-07-21T05:00:19Z,Idaho,@keith_finklea Where is the compassion for those who have died from covid-19? Not once has he shown any compassion for them. You know presidential candidate once slapped his college aged son across the face for wearing a baseball jersey? Sounds like a very compassionate man.,Twitter for iPhone,243,en,0,0,False,144,165,0,2344,2718,0,1,8,False,7,False
139,2020-08-05T20:40:44Z,Utah,presidential candidate again claims Covid-19 will 'go away' as Fauci warns of long road ahead https://t.co/n3BwVM8798,Twitter for iPhone,100,en,0,0,False,592,118,37,14492,3588,0,1,3,'false',3,'true'
140,2021-02-14T18:09:56Z,Tennessee,@JoyAnnReid @MSNBC Because presidential candidate lawyer wanted to call hundreds for the circus.,Twitter Web App,60,en,0,0,False,91,170,4,48419,270,0,1,3,No verdict,3,No verdict
141,2021-04-17T13:58:37Z,Georgia,"Since the fiscal year began on Oct. 1, just over 2,000 refugees have been resettled in the U.S. https://t.co/SO3vuYJL0e",SocialNewsDesk,119,en,0,0,False,40629,345,409,111924,485,0,0,2,'true',1,'true'
142,2020-10-31T05:14:02Z,Michigan,@Agenzia_Ansa @DataMediaHub biden e’ drammatico,Twitter for iPhone,19,it,0,0,False,52,236,0,1458,1098,0,0,7,'no verdict',6,'False'
143,2020-10-19T19:16:48Z,Pennsylvania,"@djhutch74 According to their own logic, a vote not for presidential candidate is a vote for presidential candidate.",Twitter Web App,71,en,3,0,False,866,1212,5,1311,4983,1,1,3,'true',4,'no verdict'
144,2020-11-16T07:50:28Z,Alabama,"Seriously! Is this fake news? 

https://t.co/85IsBMUlOv",Twitter for Android,55,en,0,0,False,216,187,0,5450,7711,0,0,3,no verdict,2,no verdict
145,2020-09-20T15:57:09Z,Georgia,@ArtValley818_ These are the presidential candidate Voters.,Twitter for iPad,27,en,0,0,False,1065,518,3,18226,44757,1,0,7,'no verdict',1,No verdict
146,2020-12-13T04:59:14Z,Pennsylvania,"@JonnNubian @SacredTrouble @2600net @2600 Also army of hackers: oh shit, it is running systemd, and I can't figure out why it can't start the hack_election_for_biden daemon.  I'm out of here!",Twitter Web App,149,en,1,0,False,700,125,39,14259,7389,0,0,7,False,3,'false'
147,2020-08-15T04:43:14Z,Florida,"Listen to this!!!!! 

I WILL NOT let presidential candidate discredit John Lewis's Memory! (CNN Cuomo 08... https://t.co/n8xxScn0h3 via @YouTube",Twitter for iPhone,134,en,0,0,False,2992,1546,54,21492,34139,0,1,3,'no verdict',2,'no verdict'
148,2021-04-20T01:47:17Z,California,"@GeorgeTakei presidential candidate: More than 25,000 lies! 500,000 Americans died because presidential candidate lied 🤥",Twitter for iPhone,73,en,0,0,False,465,425,6,106631,101814,0,1,8,False,7,False
149,2020-11-22T16:38:31Z,Massachusetts,"@realDonaldTrump What needs to be addressed in election tampering is how presidential candidate ordered the post office to intentionally slow down the mail during the election. There's the attempt to fix the election, there is the fraud, there is the illegal act. Even with rigging the election he lost. #MAGA2020",Twitter Web App,279,en,0,0,False,2,3,0,277,14,0,1,8,False,8,true
